image_id,model,age,face_confidence,gender,gender_confidence,race,race_confidence
12559,DeepFace,20-29,0.97,Male,98.39395,Asian,86.75132
1256,DeepFace,30-39,0.94,Female,90.74969,Indian,35.569042
12560,DeepFace,30-39,0.92,Male,98.32892,Asian,99.79775
12561,DeepFace,30-39,0.95,Male,99.99865,White,95.743515
12562,DeepFace,20-29,0.93,Female,99.930885,Asian,99.9968
12563,DeepFace,40-49,0.92,Female,98.46838,White,44.893784
12564,DeepFace,20-29,0.95,Male,99.83936,Black,99.95328
12565,DeepFace,20-29,0.92,Male,99.66924,Black,52.01447
12566,DeepFace,40-49,0.98,Male,99.99996,White,99.96321
12567,DeepFace,20-29,0.0,Male,96.892044,Black,100.0
12568,DeepFace,30-39,0.0,Male,98.00825,White,56.824528
12569,DeepFace,30-39,0.0,Male,79.59257,Asian,40.489586
1257,DeepFace,20-29,0.97,Male,69.23664,Black,39.197826
12570,DeepFace,30-39,0.9,Male,81.37737,White,99.12054
12571,DeepFace,30-39,0.0,Male,97.47708,Black,37.407307
12572,DeepFace,20-29,0.0,Male,99.75971,Asian,55.165405
12573,DeepFace,30-39,0.94,Female,99.99845,Asian,48.575752
12574,DeepFace,30-39,0.0,Male,81.21716,Black,58.16124
12575,DeepFace,20-29,0.0,Male,88.04056,Black,46.44943
12576,DeepFace,20-29,0.0,Male,99.710266,Black,100.0
12577,DeepFace,20-29,0.91,Male,99.9451,White,99.99989
12578,DeepFace,20-29,0.91,Male,97.2843,Asian,98.14777
12579,DeepFace,20-29,0.0,Male,99.21024,White,93.14205
1258,DeepFace,30-39,0.91,Male,82.66012,Latino_Hispanic,20.40076
12580,DeepFace,30-39,0.93,Female,99.73049,Indian,46.919216
12581,DeepFace,30-39,0.91,Female,90.63608,White,81.64684
12582,DeepFace,30-39,0.94,Male,97.00354,Latino_Hispanic,23.98269
12583,DeepFace,40-49,0.98,Male,99.654205,Black,79.83487
12584,DeepFace,30-39,0.97,Male,75.766945,Middle Eastern,35.745514
12585,DeepFace,20-29,0.92,Male,99.97342,Middle Eastern,76.915565
12586,DeepFace,20-29,0.93,Female,99.343124,Latino_Hispanic,33.44539
12587,DeepFace,20-29,0.95,Female,99.31779,White,33.45173
12588,DeepFace,30-39,0.91,Male,98.76254,Black,98.44675
12589,DeepFace,20-29,0.93,Female,71.82283,Asian,31.37907
1259,DeepFace,30-39,0.0,Male,97.42834,Black,29.504211
12590,DeepFace,30-39,0.96,Female,80.49143,Black,91.9158
12591,DeepFace,20-29,0.95,Male,68.92725,Asian,43.16135
12592,DeepFace,30-39,0.0,Male,99.19823,White,27.676975
12593,DeepFace,40-49,0.0,Male,99.970345,Middle Eastern,32.044407
12594,DeepFace,30-39,0.97,Male,99.39603,Asian,97.00726
12595,DeepFace,20-29,0.0,Male,75.2399,Latino_Hispanic,21.353256
12596,DeepFace,40-49,0.0,Male,99.101654,Middle Eastern,73.38966
12597,DeepFace,20-29,0.97,Male,99.99963,Middle Eastern,70.72876
12598,DeepFace,30-39,0.94,Male,99.99608,Middle Eastern,49.913864
12599,DeepFace,20-29,0.0,Male,54.019535,White,85.68831
126,DeepFace,30-39,0.93,Male,87.94363,Asian,99.84018
1260,DeepFace,40-49,0.94,Male,96.94736,Asian,62.105423
12600,DeepFace,40-49,0.0,Male,96.20032,Black,99.80809
12601,DeepFace,30-39,0.0,Female,72.20125,Latino_Hispanic,27.17131
12602,DeepFace,30-39,0.0,Male,95.58669,Black,60.49349
12603,DeepFace,20-29,0.92,Female,87.667534,Latino_Hispanic,40.79439
12604,DeepFace,20-29,0.0,Male,99.84677,Asian,42.60379
12605,DeepFace,50-59,0.98,Male,98.81712,Asian,96.59618
12606,DeepFace,20-29,0.0,Male,96.78229,Asian,97.51372
12607,DeepFace,20-29,0.93,Female,70.46482,Indian,38.509758
12608,DeepFace,30-39,0.91,Male,96.10521,Asian,93.52006
12609,DeepFace,20-29,0.95,Male,99.99686,Asian,82.0359
1261,DeepFace,30-39,0.0,Male,96.52721,Latino_Hispanic,26.651909
12610,DeepFace,30-39,0.0,Male,99.538765,Asian,36.127743
12611,DeepFace,20-29,0.0,Male,95.13872,Asian,30.734797
12612,DeepFace,20-29,0.96,Male,80.944916,White,51.726246
12613,DeepFace,20-29,0.0,Male,97.94262,Black,43.130646
12614,DeepFace,30-39,0.0,Male,99.372574,Middle Eastern,31.73221
12615,DeepFace,30-39,0.0,Male,82.561935,Indian,65.01113
12616,DeepFace,30-39,0.95,Male,91.242805,Black,91.96174
12617,DeepFace,40-49,0.95,Female,64.74129,Latino_Hispanic,24.58335
12618,DeepFace,20-29,0.92,Male,99.99919,Latino_Hispanic,45.51856
12619,DeepFace,30-39,0.95,Male,77.42642,Asian,98.33168
1262,DeepFace,40-49,0.92,Male,72.1752,Latino_Hispanic,47.921654
12620,DeepFace,40-49,0.96,Male,98.79397,Asian,99.93706
12621,DeepFace,30-39,0.91,Female,71.20682,White,82.06845
12622,DeepFace,30-39,0.0,Male,97.676125,Black,95.16917
12623,DeepFace,20-29,0.95,Female,99.73444,Asian,95.868774
12624,DeepFace,30-39,0.92,Male,98.29658,Asian,95.48656
12625,DeepFace,20-29,0.0,Male,98.70081,White,51.46215
12626,DeepFace,30-39,0.97,Male,98.78274,Asian,99.90658
12627,DeepFace,20-29,0.92,Male,99.999084,Latino_Hispanic,44.926304
12628,DeepFace,30-39,0.95,Male,68.04541,Asian,99.99882
12629,DeepFace,30-39,0.96,Male,75.92262,White,40.38469
1263,DeepFace,20-29,0.0,Male,99.48792,Black,98.51152
12630,DeepFace,30-39,0.99,Male,93.87609,White,23.820826
12631,DeepFace,30-39,0.94,Male,67.746445,Latino_Hispanic,34.31784
12632,DeepFace,10-19,0.91,Male,88.952484,Middle Eastern,93.82556
12633,DeepFace,30-39,0.91,Male,99.93062,Asian,53.383404
12634,DeepFace,30-39,0.93,Female,71.14839,Asian,86.875626
12635,DeepFace,30-39,0.94,Male,99.06476,Black,22.565681
12636,DeepFace,40-49,0.92,Male,98.28749,Indian,52.571
12637,DeepFace,20-29,0.9,Male,99.62339,Asian,33.674225
12638,DeepFace,20-29,0.95,Male,95.86505,White,55.29294
12639,DeepFace,20-29,0.99,Male,97.984085,Asian,88.96525
1264,DeepFace,30-39,0.96,Male,98.07155,White,57.303585
12640,DeepFace,20-29,0.95,Male,99.80478,Middle Eastern,50.4983
12641,DeepFace,30-39,0.0,Male,99.99797,Middle Eastern,94.768555
12642,DeepFace,20-29,0.93,Male,99.75462,Asian,99.966415
12643,DeepFace,20-29,0.0,Male,97.76994,Middle Eastern,38.025547
12644,DeepFace,30-39,0.95,Male,96.24832,Indian,31.980814
12645,DeepFace,30-39,0.97,Male,90.87031,White,35.750538
12646,DeepFace,20-29,0.9,Male,67.84828,Latino_Hispanic,29.733734
12647,DeepFace,20-29,0.95,Male,98.55753,White,40.888428
12648,DeepFace,40-49,0.96,Male,98.00631,Asian,42.20083
12649,DeepFace,20-29,0.93,Female,58.89722,White,98.27128
1265,DeepFace,30-39,0.91,Female,99.47056,Asian,95.13941
12650,DeepFace,20-29,0.94,Male,98.53337,Asian,97.50455
12651,DeepFace,30-39,0.94,Male,86.45705,Black,40.48566
12652,DeepFace,30-39,0.0,Male,86.409225,Asian,98.99072
12653,DeepFace,30-39,0.0,Male,91.001686,Middle Eastern,43.734825
12654,DeepFace,30-39,0.95,Male,99.72638,Middle Eastern,49.580517
12655,DeepFace,30-39,0.0,Male,99.51582,Black,99.999054
12656,DeepFace,20-29,0.0,Male,94.71846,White,54.03239
12657,DeepFace,40-49,0.92,Female,98.42567,White,66.583534
12658,DeepFace,30-39,0.94,Female,99.88119,Asian,60.12265
12659,DeepFace,20-29,0.0,Female,55.624836,Asian,68.43915
1266,DeepFace,20-29,0.0,Male,99.76949,Asian,74.2148
12660,DeepFace,20-29,0.93,Male,97.925514,Latino_Hispanic,65.39357
12661,DeepFace,30-39,0.92,Male,78.31233,White,41.73572
12662,DeepFace,40-49,0.92,Male,99.99879,Black,28.201998
12663,DeepFace,20-29,0.95,Male,94.766205,Asian,99.94593
12664,DeepFace,20-29,0.94,Male,97.82286,Indian,25.28627
12665,DeepFace,20-29,0.96,Female,99.41035,Asian,43.17885
12666,DeepFace,30-39,0.0,Female,97.43621,White,55.47449
12667,DeepFace,30-39,0.95,Male,98.40443,Asian,32.02729
12668,DeepFace,20-29,0.0,Male,97.947464,Asian,79.29174
12669,DeepFace,20-29,0.95,Male,99.76586,Latino_Hispanic,28.963312
1267,DeepFace,20-29,0.97,Male,84.10542,Black,28.3075
12670,DeepFace,30-39,0.89,Male,99.84634,Latino_Hispanic,92.83507
12671,DeepFace,20-29,0.93,Male,95.79466,Asian,94.17701
12672,DeepFace,30-39,0.95,Female,72.15928,White,52.418392
12673,DeepFace,20-29,0.0,Male,99.12929,Black,100.0
12674,DeepFace,30-39,0.95,Male,97.24877,White,33.82426
12675,DeepFace,20-29,0.93,Male,99.035965,Indian,35.49346
12676,DeepFace,20-29,0.93,Male,88.619644,Asian,96.74047
12677,DeepFace,30-39,0.0,Male,53.721523,Black,64.82034
12678,DeepFace,30-39,0.97,Male,99.089806,Black,99.98928
12679,DeepFace,20-29,0.95,Male,99.425514,Black,89.61276
1268,DeepFace,30-39,0.0,Male,97.2704,Black,97.96959
12680,DeepFace,30-39,0.0,Male,99.55504,Black,99.947685
12681,DeepFace,30-39,0.9,Female,98.37001,Black,99.9683
12682,DeepFace,30-39,0.96,Male,99.96567,White,39.96915
12683,DeepFace,30-39,0.96,Female,99.86739,Asian,30.208769
12684,DeepFace,30-39,0.9,Male,98.56368,Latino_Hispanic,29.410625
12685,DeepFace,20-29,0.92,Male,99.79042,Asian,71.91968
12686,DeepFace,20-29,0.93,Male,98.32748,Asian,32.32477
12687,DeepFace,30-39,0.96,Male,99.968864,White,99.68174
12688,DeepFace,20-29,0.0,Male,98.97054,White,37.294594
12689,DeepFace,20-29,0.0,Male,99.63587,Black,100.0
1269,DeepFace,30-39,0.0,Male,84.26632,White,92.02032
12690,DeepFace,30-39,0.95,Female,68.33862,Latino_Hispanic,29.307095
12691,DeepFace,20-29,0.0,Male,87.89411,White,40.521603
12692,DeepFace,30-39,0.9,Female,99.99417,White,54.223324
12693,DeepFace,30-39,0.0,Male,99.934845,Indian,99.9957
12694,DeepFace,40-49,0.95,Male,99.948395,White,59.73229
12695,DeepFace,30-39,0.0,Female,98.29482,Latino_Hispanic,31.464638
12696,DeepFace,30-39,0.0,Female,71.98747,Asian,60.84524
12697,DeepFace,20-29,0.97,Male,99.308784,Black,99.472664
12698,DeepFace,20-29,0.92,Male,99.96792,Asian,77.114845
